state,state_ab,county,county_ab,fips,county_name
Texas,TX,Mason,MCU,48319,"Mason, Texas"
Texas,TX,Matagorda,MCL,48321,"Matagorda, Texas"
Texas,TX,Maverick,MCM,48323,"Maverick, Texas"
Texas,TX,Medina,MED,48325,"Medina, Texas"
Texas,TX,Menard,MEN,48327,"Menard, Texas"
Texas,TX,Midland,MID,48329,"Midland, Texas"
Texas,TX,Milam,MIL,48331,"Milam, Texas"
Texas,TX,Mills,MIS,48333,"Mills, Texas"
Texas,TX,Mitchell,MIT,48335,"Mitchell, Texas"
Texas,TX,Montague,MON,48337,"Montague, Texas"
Texas,TX,Montgomery,MOT,48339,"Montgomery, Texas"
Texas,TX,Moore,MOR,48341,"Moore, Texas"
Texas,TX,Morris,MOI,48343,"Morris, Texas"
Texas,TX,Motley,MOE,48345,"Motley, Texas"
Texas,TX,Nacogdoches,NAC,48347,"Nacogdoches, Texas"
Texas,TX,Navarro,NAV,48349,"Navarro, Texas"
Texas,TX,Newton,NEW,48351,"Newton, Texas"
Texas,TX,Nolan,NOL,48353,"Nolan, Texas"
Texas,TX,Nueces,NUE,48355,"Nueces, Texas"
Texas,TX,Ochiltree,OCH,48357,"Ochiltree, Texas"
Texas,TX,Oldham,OLD,48359,"Oldham, Texas"
Texas,TX,Orange,ORA,48361,"Orange, Texas"
Texas,TX,Palo Pinto,PAL,48363,"Palo Pinto, Texas"
Texas,TX,Panola,PAN,48365,"Panola, Texas"
Texas,TX,Parker,PAR,48367,"Parker, Texas"
Texas,TX,Parmer,PAM,48369,"Parmer, Texas"
Texas,TX,Pecos,PEC,48371,"Pecos, Texas"
Texas,TX,Polk,POL,48373,"Polk, Texas"
Texas,TX,Potter,POT,48375,"Potter, Texas"
Texas,TX,Presidio,PRE,48377,"Presidio, Texas"
Texas,TX,Rains,RAI,48379,"Rains, Texas"
Texas,TX,Randall,RAN,48381,"Randall, Texas"
Texas,TX,Reagan,REA,48383,"Reagan, Texas"
Texas,TX,Real,REL,48385,"Real, Texas"
Texas,TX,Red River,RED,48387,"Red River, Texas"
Texas,TX,Reeves,REV,48389,"Reeves, Texas"
Texas,TX,Refugio,REF,48391,"Refugio, Texas"
Texas,TX,Roberts,ROB,48393,"Roberts, Texas"
Texas,TX,Robertson,ROE,48395,"Robertson, Texas"
Texas,TX,Rockwall,ROC,48397,"Rockwall, Texas"
Texas,TX,Runnels,RUN,48399,"Runnels, Texas"
Texas,TX,Rusk,RUS,48401,"Rusk, Texas"
Texas,TX,Sabine,SAB,48403,"Sabine, Texas"
Texas,TX,San Augustine,SAU,48405,"San Augustine, Texas"
Texas,TX,San Jacinto,SAJ,48407,"San Jacinto, Texas"
Texas,TX,San Patricio,SAP,48409,"San Patricio, Texas"
Texas,TX,San Saba,SAS,48411,"San Saba, Texas"
Texas,TX,Schleicher,SCH,48413,"Schleicher, Texas"
Texas,TX,Scurry,SCU,48415,"Scurry, Texas"
Texas,TX,Shackelford,SHA,48417,"Shackelford, Texas"
Texas,TX,Shelby,SHE,48419,"Shelby, Texas"
Texas,TX,Sherman,SHR,48421,"Sherman, Texas"
Texas,TX,Smith,SMI,48423,"Smith, Texas"
Texas,TX,Somervell,SOM,48425,"Somervell, Texas"
Texas,TX,Starr,STA,48427,"Starr, Texas"
Texas,TX,Stephens,STE,48429,"Stephens, Texas"
Texas,TX,Sterling,STR,48431,"Sterling, Texas"
Texas,TX,Stonewall,STO,48433,"Stonewall, Texas"
Texas,TX,Sutton,SUT,48435,"Sutton, Texas"
Texas,TX,Swisher,SWI,48437,"Swisher, Texas"
Texas,TX,Tarrant,TAR,48439,"Tarrant, Texas"
Texas,TX,Taylor,TAY,48441,"Taylor, Texas"
Texas,TX,Terrell,TER,48443,"Terrell, Texas"
Texas,TX,Terry,TEY,48445,"Terry, Texas"
Texas,TX,Throckmorton,THR,48447,"Throckmorton, Texas"
Texas,TX,Titus,TIT,48449,"Titus, Texas"
Texas,TX,Tom Green,TOG,48451,"Tom Green, Texas"
Texas,TX,Travis,TRA,48453,"Travis, Texas"
Texas,TX,Trinity,TRI,48455,"Trinity, Texas"
Texas,TX,Tyler,TYL,48457,"Tyler, Texas"
Texas,TX,Upshur,UPS,48459,"Upshur, Texas"
Texas,TX,Upton,UPT,48461,"Upton, Texas"
Texas,TX,Uvalde,UVA,48463,"Uvalde, Texas"
Texas,TX,Val Verde,VAV,48465,"Val Verde, Texas"
Texas,TX,Van Zandt,VAZ,48467,"Van Zandt, Texas"
Texas,TX,Victoria,VIC,48469,"Victoria, Texas"
Texas,TX,Walker,WAK,48471,"Walker, Texas"
Texas,TX,Waller,WAL,48473,"Waller, Texas"
Texas,TX,Ward,WAR,48475,"Ward, Texas"
Texas,TX,WA,WAS,48477,"Washington, Texas"
Texas,TX,Webb,WEB,48479,"Webb, Texas"
Texas,TX,Wharton,WHA,48481,"Wharton, Texas"
Texas,TX,Wheeler,WHE,48483,"Wheeler, Texas"
Texas,TX,Wichita,WIC,48485,"Wichita, Texas"
Texas,TX,Wilbarger,WIB,48487,"Wilbarger, Texas"
Texas,TX,Willacy,WIA,48489,"Willacy, Texas"
Texas,TX,Williamson,WIM,48491,"Williamson, Texas"
Texas,TX,Wilson,WIL,48493,"Wilson, Texas"
Texas,TX,Winkler,WIN,48495,"Winkler, Texas"
Texas,TX,Wise,WIS,48497,"Wise, Texas"
Texas,TX,Wood,WOD,48499,"Wood, Texas"
Texas,TX,Yoakum,YOA,48501,"Yoakum, Texas"
Texas,TX,Young,YOU,48503,"Young, Texas"
Texas,TX,Zapata,ZAP,48505,"Zapata, Texas"
Texas,TX,Zavala,ZAV,48507,"Zavala, Texas"
Utah,UT,Beaver,BV,49001,"Beaver, Utah"
Utah,UT,Box Elder,BE,49003,"Box Elder, Utah"
Utah,UT,Cache,CA,49005,"Cache, Utah"
Utah,UT,Carbon,CR,49007,"Carbon, Utah"
Utah,UT,Daggett,DA,49009,"Daggett, Utah"
Utah,UT,Davis,DV,49011,"Davis, Utah"
Utah,UT,Duchesne,DU,49013,"Duchesne, Utah"
Utah,UT,Emery,EM,49015,"Emery, Utah"
Utah,UT,Garfield,GA,49017,"Garfield, Utah"
Utah,UT,Grand,GR,49019,"Grand, Utah"
Utah,UT,Iron,IR,49021,"Iron, Utah"
Utah,UT,Juab,JU,49023,"Juab, Utah"
Utah,UT,Kane,KA,49025,"Kane, Utah"
Utah,UT,Millard,MI,49027,"Millard, Utah"
Utah,UT,Morgan,MO,49029,"Morgan, Utah"
Utah,UT,Piute,PI,49031,"Piute, Utah"
Utah,UT,Rich,RI,49033,"Rich, Utah"
Utah,UT,Salt Lake,SL,49035,"Salt Lake, Utah"
Utah,UT,San Juan,SJ,49037,"San Juan, Utah"
Utah,UT,Sanpete,SA,49039,"Sanpete, Utah"
Utah,UT,Sevier,SE,49041,"Sevier, Utah"
Utah,UT,Summit,SU,49043,"Summit, Utah"
Utah,UT,Tooele,TO,49045,"Tooele, Utah"
Utah,UT,Uintah,UI,49047,"Uintah, Utah"
Utah,UT,UT,UT,49049,"Utah, Utah"
Utah,UT,Wasatch,WA,49051,"Wasatch, Utah"
Utah,UT,WA,WS,49053,"Washington, Utah"
Utah,UT,Wayne,WY,49055,"Wayne, Utah"
Utah,UT,Weber,WE,49057,"Weber, Utah"
Vermont,VT,Addison,AD,50001,"Addison, Vermont"
Vermont,VT,Bennington,BE,50003,"Bennington, Vermont"
Vermont,VT,Caledonia,CA,50005,"Caledonia, Vermont"
Vermont,VT,Chittenden,CH,50007,"Chittenden, Vermont"
Vermont,VT,Essex,ES,50009,"Essex, Vermont"
Vermont,VT,Franklin,FR,50011,"Franklin, Vermont"
Vermont,VT,Grand Isle,GI,50013,"Grand Isle, Vermont"
Vermont,VT,Lamoille,LA,50015,"Lamoille, Vermont"
Vermont,VT,Orange,OR,50017,"Orange, Vermont"
Vermont,VT,Orleans,OL,50019,"Orleans, Vermont"
Vermont,VT,Rutland,RU,50021,"Rutland, Vermont"
Vermont,VT,WA,WA,50023,"Washington, Vermont"
Vermont,VT,Windham,WI,50025,"Windham, Vermont"
Vermont,VT,Windsor,WN,50027,"Windsor, Vermont"
Virginia,VA,Accomack,AC,51001,"Accomack, Virginia"
Virginia,VA,Albemarle,AL,51003,"Albemarle, Virginia"
Virginia,VA,Alleghany,AE,51005,"Alleghany, Virginia"
Virginia,VA,Amelia,AM,51007,"Amelia, Virginia"
Virginia,VA,Amherst,AH,51009,"Amherst, Virginia"
Virginia,VA,Appomattox,AP,51011,"Appomattox, Virginia"
Virginia,VA,Arlington,AR,51013,"Arlington, Virginia"
Virginia,VA,Augusta,AU,51015,"Augusta, Virginia"
Virginia,VA,Bath,BA,51017,"Bath, Virginia"
Virginia,VA,Bedford,BE,51019,"Bedford, Virginia"
Virginia,VA,Bland,BL,51021,"Bland, Virginia"
Virginia,VA,Botetourt,BO,51023,"Botetourt, Virginia"
Virginia,VA,Brunswick,BS,51025,"Brunswick, Virginia"
Virginia,VA,Buchanan,BU,51027,"Buchanan, Virginia"
Virginia,VA,Buckingham,BC,51029,"Buckingham, Virginia"
Virginia,VA,Campbell,CA,51031,"Campbell, Virginia"
Virginia,VA,Caroline,CR,51033,"Caroline, Virginia"
Virginia,VA,Carroll,CL,51035,"Carroll, Virginia"
Virginia,VA,Charles City,CH,51036,"Charles City, Virginia"
Virginia,VA,Charlotte,CV,51037,"Charlotte, Virginia"
Virginia,VA,Chesterfield,CS,51041,"Chesterfield, Virginia"
Virginia,VA,Clarke,CK,51043,"Clarke, Virginia"
Virginia,VA,Craig,CF,51045,"Craig, Virginia"
Virginia,VA,Culpeper,CG,51047,"Culpeper, Virginia"
Virginia,VA,Cumberland,CU,51049,"Cumberland, Virginia"
Virginia,VA,Dickenson,CM,51051,"Dickenson, Virginia"
Virginia,VA,Dinwiddie,DI,51053,"Dinwiddie, Virginia"
Virginia,VA,Essex,DN,51057,"Essex, Virginia"
Virginia,VA,Fairfax,ES,51059,"Fairfax, Virginia"
Virginia,VA,Fauquier,FU,51061,"Fauquier, Virginia"
Virginia,VA,Floyd,FL,51063,"Floyd, Virginia"
Virginia,VA,Fluvanna,FV,51065,"Fluvanna, Virginia"
Virginia,VA,Franklin,FK,51067,"Franklin, Virginia"
Virginia,VA,Frederick,FD,51069,"Frederick, Virginia"
Virginia,VA,Giles,GI,51071,"Giles, Virginia"
Virginia,VA,Gloucester,GL,51073,"Gloucester, Virginia"
Virginia,VA,Goochland,GO,51075,"Goochland, Virginia"
Virginia,VA,Grayson,GR,51077,"Grayson, Virginia"
Virginia,VA,Greene,GE,51079,"Greene, Virginia"
Virginia,VA,Greensville,GV,51081,"Greensville, Virginia"
Virginia,VA,Halifax,HL,51083,"Halifax, Virginia"
Virginia,VA,Hanover,HN,51085,"Hanover, Virginia"
Virginia,VA,Henrico,HC,51087,"Henrico, Virginia"
Virginia,VA,Henry,HY,51089,"Henry, Virginia"
Virginia,VA,Highland,HI,51091,"Highland, Virginia"
Virginia,VA,Isle of Wight,IW,51093,"Isle of Wight, Virginia"
Virginia,VA,James,JC,51095,"James City, Virginia"
Virginia,VA,King and Queen,KQ,51097,"King and Queen, Virginia"
Virginia,VA,King George,KG,51099,"King George, Virginia"
Virginia,VA,King William,KW,51101,"King William, Virginia"
Virginia,VA,Lancaster,LA,51103,"Lancaster, Virginia"
Virginia,VA,Lee,LE,51105,"Lee, Virginia"
Virginia,VA,Loudoun,LO,51107,"Loudoun, Virginia"
Virginia,VA,Louisa,LU,51109,"Louisa, Virginia"
Virginia,VA,Lunenburg,LN,51111,"Lunenburg, Virginia"
Virginia,VA,Madison,MA,51113,"Madison, Virginia"
Virginia,VA,Mathews,MT,51115,"Mathews, Virginia"
Virginia,VA,Mecklenburg,ME,51117,"Mecklenburg, Virginia"
Virginia,VA,Middlesex,MI,51119,"Middlesex, Virginia"
Virginia,VA,Montgomery,MO,51121,"Montgomery, Virginia"
Virginia,VA,Nelson,NE,51125,"Nelson, Virginia"
Virginia,VA,New Kent,NK,51127,"New Kent, Virginia"
Virginia,VA,Northampton,NT,51131,"Northampton, Virginia"
Virginia,VA,Northumberland,NH,51133,"Northumberland, Virginia"
Virginia,VA,Nottoway,NR,51135,"Nottoway, Virginia"
Virginia,VA,Orange,OR,51137,"Orange, Virginia"
Virginia,VA,Page,PA,51139,"Page, Virginia"
Virginia,VA,Patrick,PT,51141,"Patrick, Virginia"
Virginia,VA,Pittsylvania,PI,51143,"Pittsylvania, Virginia"
Virginia,VA,Powhatan,PQ,51145,"Powhatan, Virginia"
Virginia,VA,Prince Edward,PE,51147,"Prince Edward, Virginia"
Virginia,VA,Prince George,PG,51149,"Prince George, Virginia"
Virginia,VA,Prince William,PW,51153,"Prince William, Virginia"
Virginia,VA,Pulaski,PU,51155,"Pulaski, Virginia"
Virginia,VA,Rappahannock,RP,51157,"Rappahannock, Virginia"
Virginia,VA,Richmond,RC,51159,"Richmond, Virginia"
Virginia,VA,Roanoke,RO,51161,"Roanoke, Virginia"
Virginia,VA,Rockbridge,RK,51163,"Rockbridge, Virginia"
Virginia,VA,Rockingham,RG,51165,"Rockingham, Virginia"
Virginia,VA,Russell,RU,51167,"Russell, Virginia"
Virginia,VA,Scott,SC,51169,"Scott, Virginia"
Virginia,VA,Shenandoah,SH,51171,"Shenandoah, Virginia"
Virginia,VA,Smyth,SM,51173,"Smyth, Virginia"
Virginia,VA,Southampton,SU,51175,"Southampton, Virginia"
Virginia,VA,Spotsylvania,SP,51177,"Spotsylvania, Virginia"
Virginia,VA,Stafford,ST,51179,"Stafford, Virginia"
Virginia,VA,Surry,SR,51181,"Surry, Virginia"
Virginia,VA,Sussex,SS,51183,"Sussex, Virginia"
Virginia,VA,Tazewell,TA,51185,"Tazewell, Virginia"
Virginia,VA,Warren,WA,51187,"Warren, Virginia"
Virginia,VA,WA,WS,51191,"Washington, Virginia"
Virginia,VA,Westmoreland,WE,51193,"Westmoreland, Virginia"
Virginia,VA,Wise,WI,51195,"Wise, Virginia"
Virginia,VA,Wythe,WY,51197,"Wythe, Virginia"
Virginia,VA,York,YO,51199,"York, Virginia"
Virginia,VA,Alexandria,AX,51510,"Alexandria city, Virginia"
Virginia,VA,Bristol,BR,51520,"Bristol city, Virginia"
Virginia,VA,Buena Vista,BV,51530,"Buena Vista city, Virginia"
Virginia,VA,Charlottesville,CC,51540,"Charlottesville city, Virginia"
Virginia,VA,Chesapeake,CP,51550,"Chesapeake city, Virginia"
Virginia,VA,Colonial Heights,CO,51570,"Colonial Heights city, Virginia"
Virginia,VA,Covington,CI,51580,"Covington city, Virginia"
Virginia,VA,Danville,DA,51590,"Danville city, Virginia"
Virginia,VA,Emporia,EM,51595,"Emporia city, Virginia"
Virginia,VA,Fairfax,FI,51600,"Fairfax city, Virginia"
Virginia,VA,Falls Church,FC,51610,"Falls Church city, Virginia"
Virginia,VA,Fredericksburg,FE,51630,"Fredericksburg city, Virginia"
Virginia,VA,Galax,GA,51640,"Galax city, Virginia"
Virginia,VA,Hampton,HA,51650,"Hampton city, Virginia"
Virginia,VA,Harrisonburg,HR,51660,"Harrisonburg city, Virginia"
Virginia,VA,Hopewell,HO,51670,"Hopewell city, Virginia"
Virginia,VA,Lynchburg,LY,51680,"Lynchburg city, Virginia"
Virginia,VA,Manassas,MN,51683,"Manassas city, Virginia"
Virginia,VA,Manassas Park,MP,51685,"Manassas Park city, Virginia"
Virginia,VA,Martinsville,MV,51690,"Martinsville city, Virginia"
Virginia,VA,Newport News,NN,51700,"Newport News city, Virginia"
Virginia,VA,Norfolk,NO,51710,"Norfolk city, Virginia"
Virginia,VA,Norton,NR,51720,"Norton city, Virginia"
Virginia,VA,Petersburg,PB,51730,"Petersburg city, Virginia"
Virginia,VA,Poquoson,PO,51735,"Poquoson city, Virginia"
Virginia,VA,Portsmouth,PM,51740,"Portsmouth city, Virginia"
Virginia,VA,Radford,RA,51750,"Radford city, Virginia"
Virginia,VA,Richmond,RC,51760,"Richmond city, Virginia"
Virginia,VA,Salem,SA,51775,"Salem city, Virginia"
Virginia,VA,Staunton,SN,51790,"Staunton city, Virginia"
Virginia,VA,Suffolk,SF,51800,"Suffolk city, Virginia"
Virginia,VA,VA Beach,VB,51810,"Virginia Beach city, Virginia"
Virginia,VA,Waynesboro,WB,51820,"Waynesboro city, Virginia"
Virginia,VA,Williamsburg,WL,51830,"Williamsburg city, Virginia"
Virginia,VA,Winchester,WT,51840,"Winchester city, Virginia"
Washington,WA,Adams,AD,53001,"Adams, Washington"
Washington,WA,Asotin,AS,53003,"Asotin, Washington"
Washington,WA,Benton,BE,53005,"Benton, Washington"
Washington,WA,Chelan,CH,53007,"Chelan, Washington"
Washington,WA,Clallam,CM,53009,"Clallam, Washington"
Washington,WA,Clark,CA,53011,"Clark, Washington"
Washington,WA,Columbia,CL,53013,"Columbia, Washington"
Washington,WA,Cowlitz,CO,53015,"Cowlitz, Washington"
Washington,WA,Douglas,DO,53017,"Douglas, Washington"
Washington,WA,Ferry,FE,53019,"Ferry, Washington"
Washington,WA,Franklin,FR,53021,"Franklin, Washington"
Washington,WA,Garfield,GF,53023,"Garfield, Washington"
Washington,WA,Grant,GA,53025,"Grant, Washington"
Washington,WA,Grays Harbor,GR,53027,"Grays Harbor, Washington"
Washington,WA,Island,IS,53029,"Island, Washington"
Washington,WA,Jefferson,JE,53031,"Jefferson, Washington"
Washington,WA,King,KG,53033,"King, Washington"
Washington,WA,Kitsap,KT,53035,"Kitsap, Washington"
Washington,WA,Kittitas,KI,53037,"Kittitas, Washington"
Washington,WA,Klickitat,KL,53039,"Klickitat, Washington"
Washington,WA,Lewis,LE,53041,"Lewis, Washington"
Washington,WA,Lincoln,LI,53043,"Lincoln, Washington"
Washington,WA,Mason,MA,53045,"Mason, Washington"
Washington,WA,Okanogan,OK,53047,"Okanogan, Washington"
Washington,WA,Pacific,PA,53049,"Pacific, Washington"
Washington,WA,Pend Oreille,PE,53051,"Pend Oreille, Washington"
Washington,WA,Pierce,PI,53053,"Pierce, Washington"
Washington,WA,San Juan,SJ,53055,"San Juan, Washington"
Washington,WA,Skagit,SA,53057,"Skagit, Washington"
Washington,WA,Skamania,SK,53059,"Skamania, Washington"
Washington,WA,Snohomish,SN,53061,"Snohomish, Washington"
Washington,WA,Spokane,SP,53063,"Spokane, Washington"
Washington,WA,Stevens,ST,53065,"Stevens, Washington"
Washington,WA,Thurston,TH,53067,"Thurston, Washington"
Washington,WA,Wahkiakum,WK,53069,"Wahkiakum, Washington"
Washington,WA,Walla Walla,WL,53071,"Walla Walla, Washington"
Washington,WA,Whatcom,WA,53073,"Whatcom, Washington"
Washington,WA,Whitman,WH,53075,"Whitman, Washington"
Washington,WA,Yakima,YA,53077,"Yakima, Washington"
West Virginia,WV,Barbour,BA,54001,"Barbour, West Virginia"
West Virginia,WV,Berkeley,BE,54003,"Berkeley, West Virginia"
West Virginia,WV,Boone,BO,54005,"Boone, West Virginia"
West Virginia,WV,Braxton,BR,54007,"Braxton, West Virginia"
West Virginia,WV,Brooke,BK,54009,"Brooke, West Virginia"
West Virginia,WV,Cabell,CA,54011,"Cabell, West Virginia"
West Virginia,WV,Calhoun,CH,54013,"Calhoun, West Virginia"
West Virginia,WV,Clay,CL,54015,"Clay, West Virginia"
West Virginia,WV,Doddridge,DO,54017,"Doddridge, West Virginia"
West Virginia,WV,Fayette,FA,54019,"Fayette, West Virginia"
West Virginia,WV,Gilmer,GI,54021,"Gilmer, West Virginia"
West Virginia,WV,Grant,GR,54023,"Grant, West Virginia"
West Virginia,WV,Greenbrier,GE,54025,"Greenbrier, West Virginia"
West Virginia,WV,Hampshire,HA,54027,"Hampshire, West Virginia"
West Virginia,WV,Hancock,HN,54029,"Hancock, West Virginia"
West Virginia,WV,Hardy,HR,54031,"Hardy, West Virginia"
West Virginia,WV,Harrison,HI,54033,"Harrison, West Virginia"
West Virginia,WV,Jackson,JA,54035,"Jackson, West Virginia"
West Virginia,WV,Jefferson,JE,54037,"Jefferson, West Virginia"
West Virginia,WV,Kanawha,KA,54039,"Kanawha, West Virginia"
West Virginia,WV,Lewis,LE,54041,"Lewis, West Virginia"
West Virginia,WV,Lincoln,LI,54043,"Lincoln, West Virginia"
West Virginia,WV,Logan,LO,54045,"Logan, West Virginia"
West Virginia,WV,McDowell,MA,54047,"McDowell, West Virginia"
West Virginia,WV,Marion,MR,54049,"Marion, West Virginia"
West Virginia,WV,Marshall,MS,54051,"Marshall, West Virginia"
West Virginia,WV,Mason,MD,54053,"Mason, West Virginia"
West Virginia,WV,Mercer,ME,54055,"Mercer, West Virginia"
West Virginia,WV,Mineral,MI,54057,"Mineral, West Virginia"
West Virginia,WV,Mingo,MN,54059,"Mingo, West Virginia"
West Virginia,WV,Monongalia,ML,54061,"Monongalia, West Virginia"
West Virginia,WV,Monroe,MO,54063,"Monroe, West Virginia"
West Virginia,WV,Morgan,MG,54065,"Morgan, West Virginia"
West Virginia,WV,Nicholas,NI,54067,"Nicholas, West Virginia"
West Virginia,WV,OH,OH,54069,"Ohio, West Virginia"
West Virginia,WV,Pendleton,PE,54071,"Pendleton, West Virginia"
West Virginia,WV,Pleasants,PL,54073,"Pleasants, West Virginia"
West Virginia,WV,Pocahontas,PO,54075,"Pocahontas, West Virginia"
West Virginia,WV,Preston,PR,54077,"Preston, West Virginia"
West Virginia,WV,Putnam,PU,54079,"Putnam, West Virginia"
West Virginia,WV,Raleigh,RA,54081,"Raleigh, West Virginia"
West Virginia,WV,Randolph,RN,54083,"Randolph, West Virginia"
West Virginia,WV,Ritchie,RI,54085,"Ritchie, West Virginia"
West Virginia,WV,Roane,RO,54087,"Roane, West Virginia"
West Virginia,WV,Summers,SU,54089,"Summers, West Virginia"
West Virginia,WV,Taylor,TA,54091,"Taylor, West Virginia"
West Virginia,WV,Tucker,TU,54093,"Tucker, West Virginia"
West Virginia,WV,Tyler,TY,54095,"Tyler, West Virginia"
West Virginia,WV,Upshur,UP,54097,"Upshur, West Virginia"
West Virginia,WV,Wayne,WA,54099,"Wayne, West Virginia"
West Virginia,WV,Webster,WE,54101,"Webster, West Virginia"
West Virginia,WV,Wetzel,WT,54103,"Wetzel, West Virginia"
West Virginia,WV,Wirt,WI,54105,"Wirt, West Virginia"
West Virginia,WV,Wood,WO,54107,"Wood, West Virginia"
West Virginia,WV,WY,WY,54109,"Wyoming, West Virginia"
Wisconsin,WI,Adams,AD,55001,"Adams, Wisconsin"
Wisconsin,WI,Ashland,AS,55003,"Ashland, Wisconsin"
Wisconsin,WI,Barron,BA,55005,"Barron, Wisconsin"
Wisconsin,WI,Bayfield,BY,55007,"Bayfield, Wisconsin"
Wisconsin,WI,Brown,BR,55009,"Brown, Wisconsin"
Wisconsin,WI,Buffalo,BU,55011,"Buffalo, Wisconsin"
Wisconsin,WI,Burnett,BN,55013,"Burnett, Wisconsin"
Wisconsin,WI,Calumet,CA,55015,"Calumet, Wisconsin"
Wisconsin,WI,Chippewa,CH,55017,"Chippewa, Wisconsin"
Wisconsin,WI,Clark,CL,55019,"Clark, Wisconsin"
Wisconsin,WI,Columbia,CO,55021,"Columbia, Wisconsin"
Wisconsin,WI,Crawford,CR,55023,"Crawford, Wisconsin"
Wisconsin,WI,Dane,DA,55025,"Dane, Wisconsin"
Wisconsin,WI,Dodge,DO,55027,"Dodge, Wisconsin"
Wisconsin,WI,Door,DR,55029,"Door, Wisconsin"
Wisconsin,WI,Douglas,DU,55031,"Douglas, Wisconsin"
Wisconsin,WI,Dunn,DN,55033,"Dunn, Wisconsin"
Wisconsin,WI,Eau Claire,EC,55035,"Eau Claire, Wisconsin"
Wisconsin,WI,Florence,FL,55037,"Florence, Wisconsin"
Wisconsin,WI,Fond du Lac,FD,55039,"Fond du Lac, Wisconsin"
Wisconsin,WI,Forest,FO,55041,"Forest, Wisconsin"
Wisconsin,WI,Grant,GR,55043,"Grant, Wisconsin"
Wisconsin,WI,Green,GL,55045,"Green, Wisconsin"
Wisconsin,WI,Green Lake,GE,55047,"Green Lake, Wisconsin"
Wisconsin,WI,IA,IO,55049,"Iowa, Wisconsin"
Wisconsin,WI,Iron,IR,55051,"Iron, Wisconsin"
Wisconsin,WI,Jackson,JA,55053,"Jackson, Wisconsin"
Wisconsin,WI,Jefferson,JE,55055,"Jefferson, Wisconsin"
Wisconsin,WI,Juneau,JU,55057,"Juneau, Wisconsin"
Wisconsin,WI,Kenosha,KE,55059,"Kenosha, Wisconsin"
Wisconsin,WI,Kewaunee,KW,55061,"Kewaunee, Wisconsin"
Wisconsin,WI,La Crosse,LC,55063,"La Crosse, Wisconsin"
Wisconsin,WI,Lafayette,LA,55065,"Lafayette, Wisconsin"
Wisconsin,WI,Langlade,LN,55067,"Langlade, Wisconsin"
Wisconsin,WI,Lincoln,LI,55069,"Lincoln, Wisconsin"
Wisconsin,WI,Manitowoc,MA,55071,"Manitowoc, Wisconsin"
Wisconsin,WI,Marathon,MR,55073,"Marathon, Wisconsin"
Wisconsin,WI,Marinette,MI,55075,"Marinette, Wisconsin"
Wisconsin,WI,Marquette,MQ,55077,"Marquette, Wisconsin"
Wisconsin,WI,Menominee,MN,55078,"Menominee, Wisconsin"
Wisconsin,WI,Milwaukee,ME,55079,"Milwaukee, Wisconsin"
Wisconsin,WI,Monroe,MO,55081,"Monroe, Wisconsin"
Wisconsin,WI,Oconto,OC,55083,"Oconto, Wisconsin"
Wisconsin,WI,Oneida,ON,55085,"Oneida, Wisconsin"
Wisconsin,WI,Outagamie,OU,55087,"Outagamie, Wisconsin"
Wisconsin,WI,Ozaukee,OZ,55089,"Ozaukee, Wisconsin"
Wisconsin,WI,Pepin,PE,55091,"Pepin, Wisconsin"
Wisconsin,WI,Pierce,PI,55093,"Pierce, Wisconsin"
Wisconsin,WI,Polk,PO,55095,"Polk, Wisconsin"
Wisconsin,WI,Portage,PR,55097,"Portage, Wisconsin"
Wisconsin,WI,Price,PC,55099,"Price, Wisconsin"
Wisconsin,WI,Racine,RA,55101,"Racine, Wisconsin"
Wisconsin,WI,Richland,RI,55103,"Richland, Wisconsin"
Wisconsin,WI,Rock,RO,55105,"Rock, Wisconsin"
Wisconsin,WI,Rusk,RU,55107,"Rusk, Wisconsin"
Wisconsin,WI,St. Croix,SA,55109,"St. Croix, Wisconsin"
Wisconsin,WI,Sauk,SW,55111,"Sauk, Wisconsin"
Wisconsin,WI,Sawyer,SH,55113,"Sawyer, Wisconsin"
Wisconsin,WI,Shawano,SE,55115,"Shawano, Wisconsin"
Wisconsin,WI,Sheboygan,SC,55117,"Sheboygan, Wisconsin"
Wisconsin,WI,Taylor,TA,55119,"Taylor, Wisconsin"
Wisconsin,WI,Trempealeau,TR,55121,"Trempealeau, Wisconsin"
Wisconsin,WI,Vernon,VE,55123,"Vernon, Wisconsin"
Wisconsin,WI,Vilas,VI,55125,"Vilas, Wisconsin"
Wisconsin,WI,Walworth,WA,55127,"Walworth, Wisconsin"
Wisconsin,WI,Washburn,WS,55129,"Washburn, Wisconsin"
Wisconsin,WI,WA,WH,55131,"Washington, Wisconsin"
Wisconsin,WI,Waukesha,WU,55133,"Waukesha, Wisconsin"
Wisconsin,WI,Waupaca,WP,55135,"Waupaca, Wisconsin"
Wisconsin,WI,Waushara,WR,55137,"Waushara, Wisconsin"
Wisconsin,WI,Winnebago,WN,55139,"Winnebago, Wisconsin"
Wisconsin,WI,Wood,WO,55141,"Wood, Wisconsin"
Wyoming,WY,Albany,AL,56001,"Albany, Wyoming"
Wyoming,WY,Big Horn,BH,56003,"Big Horn, Wyoming"
Wyoming,WY,Campbell,CM,56005,"Campbell, Wyoming"
Wyoming,WY,Carbon,CA,56007,"Carbon, Wyoming"
Wyoming,WY,Converse,CO,56009,"Converse, Wyoming"
